id,target
289457,0
289458,1
289459,0
289460,1
289461,1
289462,0
289463,1
289464,0
289465,0
289466,1
289467,1
289468,1
289469,1
289470,0
289471,0
289472,0
289473,0
289474,0
289475,1
289476,1
289477,1
289478,1
289479,1
289480,0
289481,0
289482,1
289483,0
289484,0
289485,0
289486,1
289487,1
289488,0
289489,0
289490,1
289491,0
289492,0
289493,1
289494,1
289495,0
289496,1
289497,0
289498,0
289499,0
289500,1
289501,1
289502,0
289503,0
289504,0
289505,0
289506,0
289507,1
289508,0
289509,0
289510,0
289511,1
289512,0
289513,0
289514,0
289515,1
289516,1
289517,0
289518,0
289519,1
289520,1
289521,1
289522,0
289523,1
289524,1
289525,0
289526,0
289527,0
289528,1
289529,0
289530,0
289531,0
289532,1
289533,0
289534,1
289535,0
289536,1
289537,1
289538,0
289539,0
289540,0
289541,1
289542,0
289543,0
289544,0
289545,0
289546,0
289547,0
289548,1
289549,1
289550,1
289551,0
289552,1
289553,1
289554,0
289555,0
289556,0
289557,0
289558,1
289559,1
289560,1
289561,0
289562,0
289563,0
289564,0
289565,1
289566,0
289567,0
289568,0
289569,0
289570,0
289571,1
289572,1
289573,1
289574,0
289575,1
289576,0
289577,0
289578,1
289579,1
289580,0
289581,1
289582,1
289583,1
289584,1
289585,1
289586,0
289587,1
289588,0
289589,1
289590,1
289591,0
289592,1
289593,1
289594,1
289595,0
289596,1
289597,1
289598,1
289599,0
289600,1
289601,0
289602,1
289603,1
289604,1
289605,0
289606,1
289607,0
289608,0
289609,1
289610,1
289611,0
289612,0
289613,1
289614,0
289615,0
289616,1
289617,1
289618,1
289619,0
289620,0
289621,0
289622,0
289623,0
289624,1
289625,1
289626,0
289627,1
289628,1
289629,0
289630,0
289631,0
289632,0
289633,0
289634,1
289635,1
289636,1
289637,0
289638,1
289639,0
289640,0
289641,0
289642,0
289643,0
289644,0
289645,0
289646,1
289647,1
289648,0
289649,0
289650,0
289651,1
289652,0
289653,1
289654,1
289655,1
289656,0
289657,0
289658,0
289659,0
289660,1
289661,0
289662,0
289663,0
289664,0
289665,0
289666,1
289667,0
289668,1
289669,1
289670,1
289671,1
289672,0
289673,1
289674,1
289675,1
289676,0
289677,1
289678,0
289679,0
289680,1
289681,1
289682,1
289683,0
289684,1
289685,0
289686,1
289687,1
289688,1
289689,0
289690,0
289691,1
289692,0
289693,1
289694,0
289695,0
289696,0
289697,0
289698,1
289699,1
289700,0
289701,1
289702,0
289703,0
289704,1
289705,0
289706,0
289707,0
289708,0
289709,0
289710,1
289711,0
289712,1
289713,0
289714,1
289715,0
289716,0
289717,0
289718,1
289719,0
289720,1
289721,0
289722,0
289723,1
289724,1
289725,1
289726,1
289727,0
289728,0
289729,0
289730,1
289731,1
289732,1
289733,1
289734,0
289735,1
289736,1
289737,1
289738,1
289739,1
289740,1
289741,0
289742,1
289743,1
289744,0
289745,1
289746,1
289747,0
289748,0
289749,1
289750,1
289751,0
289752,0
289753,0
289754,1
289755,1
289756,0
289757,0
289758,1
289759,1
289760,1
289761,0
289762,0
289763,1
289764,1
289765,1
289766,0
289767,1
289768,1
289769,0
289770,1
289771,1
289772,1
289773,1
289774,0
289775,1
289776,1
289777,1
289778,1
289779,1
289780,1
289781,0
289782,0
289783,1
289784,0
289785,1
289786,0
289787,0
289788,1
289789,0
289790,0
289791,0
289792,0
289793,0
289794,0
289795,1
289796,0
289797,0
289798,1
289799,0
289800,0
289801,0
289802,0
289803,0
289804,0
289805,1
289806,1
289807,0
289808,1
289809,0
289810,0
289811,1
289812,0
289813,1
289814,1
289815,0
289816,1
289817,0
289818,0
289819,0
289820,0
289821,1
289822,0
289823,0
289824,0
289825,1
289826,1
289827,0
289828,0
289829,1
289830,0
289831,0
289832,1
289833,1
289834,0
289835,0
289836,1
289837,1
289838,1
289839,1
289840,0
289841,1
289842,1
289843,0
289844,1
289845,1
289846,1
289847,0
289848,0
289849,1
289850,1
289851,0
289852,0
289853,1
289854,0
289855,0
289856,1
289857,0
289858,0
289859,1
289860,0
289861,0
289862,0
289863,1
289864,0
289865,1
289866,0
289867,1
289868,0
289869,1
289870,0
289871,0
289872,1
289873,1
289874,1
289875,1
289876,1
289877,1
289878,1
289879,1
289880,1
289881,0
289882,0
289883,0
289884,0
289885,1
289886,0
289887,1
289888,1
289889,1
289890,0
289891,1
289892,0
289893,0
289894,1
289895,0
289896,0
289897,0
289898,0
289899,1
289900,0
289901,0
289902,0
289903,0
289904,0
289905,0
289906,0
289907,1
289908,1
289909,1
289910,1
289911,0
289912,0
289913,0
289914,0
289915,1
289916,0
289917,0
289918,0
289919,1
289920,0
289921,0
289922,1
289923,0
289924,1
289925,1
289926,0
289927,1
289928,1
289929,1
289930,0
289931,0
289932,0
289933,0
289934,0
289935,0
289936,0
289937,0
289938,0
289939,0
289940,1
289941,1
289942,0
289943,1
289944,0
289945,1
289946,0
289947,1
289948,1
289949,0
289950,1
289951,0
289952,1
289953,0
289954,1
289955,1
289956,1
289957,0
289958,0
289959,0
289960,0
289961,0
289962,1
289963,0
289964,0
289965,1
289966,0
289967,0
289968,0
289969,0
289970,1
289971,0
289972,1
289973,1
289974,0
289975,0
289976,0
289977,0
289978,0
289979,1
289980,0
289981,0
289982,0
289983,1
289984,0
289985,0
289986,1
289987,1
289988,0
289989,0
289990,0
289991,0
289992,0
289993,0
289994,0
289995,1
289996,0
289997,0
289998,0
289999,0
290000,1
290001,0
290002,0
290003,0
290004,1
290005,0
290006,1
290007,1
290008,1
290009,1
290010,1
290011,0
290012,0
290013,0
290014,1
290015,1
290016,0
290017,0
290018,1
290019,0
290020,0
290021,0
290022,1
290023,0
290024,0
290025,1
290026,0
290027,1
290028,1
290029,1
290030,0
290031,1
290032,0
290033,0
290034,0
290035,1
290036,1
290037,0
290038,1
290039,0
290040,0
290041,1
290042,0
290043,1
290044,1
290045,1
290046,1
290047,1
290048,0
290049,0
290050,0
290051,1
290052,0
290053,0
290054,0
290055,0
290056,0
290057,0
290058,1
290059,1
290060,1
290061,0
290062,1
290063,1
290064,1
290065,0
290066,0
290067,1
290068,1
290069,0
290070,0
290071,0
290072,0
290073,0
290074,1
290075,0
290076,0
290077,1
290078,1
290079,1
290080,0
290081,1
290082,0
290083,0
290084,1
290085,0
290086,0
290087,0
290088,0
290089,0
290090,0
290091,0
290092,1
290093,0
290094,0
290095,1
290096,0
290097,1
290098,0
290099,0
290100,0
290101,0
290102,0
290103,0
290104,1
290105,0
290106,1
290107,0
290108,0
290109,1
290110,0
290111,0
290112,0
290113,0
290114,0
290115,0
290116,0
290117,1
290118,1
290119,1
290120,0
290121,0
290122,0
290123,0
290124,0
290125,0
290126,0
290127,1
290128,0
290129,0
290130,0
290131,0
290132,0
290133,1
290134,0
290135,0
290136,0
290137,0
290138,1
290139,0
290140,0
290141,0
290142,0
290143,0
290144,0
290145,0
290146,0
290147,0
290148,1
290149,0
290150,1
290151,1
290152,0
290153,0
290154,1
290155,0
290156,1
290157,1
290158,1
290159,0
290160,0
290161,1
290162,1
290163,1
290164,0
290165,1
290166,1
290167,0
290168,1
290169,1
290170,1
290171,1
290172,0
290173,0
290174,1
290175,1
290176,0
290177,1
290178,1
290179,0
290180,0
290181,1
290182,0
290183,1
290184,1
290185,0
290186,1
290187,1
290188,0
290189,1
290190,1
290191,0
290192,1
290193,0
290194,0
290195,1
290196,1
290197,0
290198,0
290199,1
290200,0
290201,0
290202,1
290203,1
290204,0
290205,0
290206,1
290207,0
290208,0
290209,0
290210,0
290211,0
290212,1
290213,1
290214,1
290215,1
290216,1
290217,1
290218,1
290219,0
290220,0
290221,0
290222,1
290223,0
290224,1
290225,1
290226,0
290227,1
290228,0
290229,1
290230,1
290231,1
290232,1
290233,0
290234,1
290235,0
290236,0
290237,0
290238,0
290239,0
290240,0
290241,0
290242,0
290243,1
290244,1
290245,1
290246,0
290247,1
290248,1
290249,1
290250,0
290251,0
290252,1
290253,1
290254,0
290255,0
290256,0
290257,0
290258,0
290259,0
290260,1
290261,0
290262,1
290263,0
290264,1
290265,0
290266,0
290267,1
290268,0
290269,1
290270,0
290271,1
290272,1
290273,1
290274,0
290275,1
290276,1
290277,1
290278,0
290279,0
290280,1
290281,1
290282,0
290283,0
290284,0
290285,0
290286,1
290287,0
290288,1
290289,1
290290,1
290291,0
290292,0
290293,0
290294,0
290295,1
290296,0
290297,0
290298,1
290299,0
290300,0
290301,1
290302,1
290303,0
290304,1
290305,1
290306,1
290307,1
290308,0
290309,1
290310,1
290311,1
290312,1
290313,1
290314,0
290315,1
290316,1
290317,0
290318,0
290319,0
290320,0
290321,0
290322,1
290323,1
290324,0
290325,0
290326,1
290327,0
290328,1
290329,1
290330,1
290331,1
290332,1
290333,0
290334,1
290335,1
290336,1
290337,0
290338,1
290339,0
290340,0
290341,0
290342,1
290343,0
290344,0
290345,0
290346,1
290347,0
290348,0
290349,1
290350,1
290351,0
290352,0
290353,0
290354,0
290355,0
290356,1
290357,0
290358,1
290359,0
290360,1
290361,1
290362,0
290363,1
290364,0
290365,1
290366,0
290367,0
290368,0
290369,0
290370,1
290371,1
290372,1
290373,1
290374,0
290375,0
290376,0
290377,1
290378,1
290379,0
290380,1
290381,0
290382,0
290383,1
290384,0
290385,1
290386,1
290387,1
290388,1
290389,1
290390,0
290391,0
290392,0
290393,1
290394,0
290395,1
290396,0
290397,1
290398,0
290399,1
290400,1
290401,0
290402,0
290403,0
290404,1
290405,0
290406,1
290407,1
290408,0
290409,0
290410,1
290411,0
290412,1
290413,1
290414,1
290415,1
290416,0
290417,0
290418,1
290419,0
290420,1
290421,1
290422,1
290423,1
290424,1
290425,0
290426,0
290427,1
290428,1
290429,0
290430,1
290431,0
290432,0
290433,0
290434,1
290435,0
290436,0
290437,0
290438,0
290439,0
290440,0
290441,0
290442,0
290443,0
290444,1
290445,0
290446,0
290447,1
290448,0
290449,1
290450,1
290451,0
290452,1
290453,1
290454,0
290455,0
290456,0
290457,1
290458,1
290459,1
290460,0
290461,1
290462,1
290463,1
290464,0
290465,1
290466,1
290467,1
290468,0
290469,1
290470,0
290471,1
290472,0
290473,1
290474,0
290475,0
290476,1
290477,1
290478,0
290479,0
290480,1
290481,1
290482,0
290483,0
290484,0
290485,1
290486,1
290487,0
290488,0
290489,0
290490,1
290491,1
290492,0
290493,0
290494,1
290495,0
290496,0
290497,1
290498,0
290499,0
290500,0
290501,0
290502,1
290503,0
290504,0
290505,0
290506,0
290507,0
290508,0
290509,0
290510,0
290511,1
290512,1
290513,0
290514,0
290515,0
290516,0
290517,1
290518,0
290519,1
290520,0
290521,1
290522,0
290523,1
290524,0
290525,1
290526,0
290527,1
290528,1
290529,0
290530,1
290531,0
290532,1
290533,0
290534,1
290535,0
290536,0
290537,0
290538,1
290539,1
290540,1
290541,0
290542,1
290543,0
290544,0
290545,1
290546,1
290547,1
290548,1
290549,0
290550,1
290551,1
290552,0
290553,1
290554,1
290555,1
290556,0
290557,1
290558,0
290559,0
290560,0
290561,0
290562,1
290563,0
290564,0
290565,0
290566,1
290567,1
290568,1
290569,0
290570,1
290571,1
290572,1
290573,0
290574,1
290575,0
290576,1
290577,0
290578,1
290579,0
290580,1
290581,0
290582,0
290583,1
290584,0
290585,0
290586,1
290587,1
290588,1
290589,0
290590,1
290591,0
290592,0
290593,1
290594,1
290595,1
290596,0
290597,0
290598,1
290599,0
290600,0
290601,0
290602,1
290603,1
290604,0
290605,1
290606,0
290607,0
290608,1
290609,1
290610,0
290611,0
290612,0
290613,0
290614,1
290615,1
290616,1
290617,1
290618,1
290619,1
290620,0
290621,1
290622,0
290623,0
290624,0
290625,1
290626,1
290627,0
290628,1
290629,1
290630,0
290631,1
290632,0
290633,1
290634,1
290635,1
290636,1
290637,1
290638,0
290639,1
290640,1
290641,0
290642,1
290643,1
290644,0
290645,0
290646,1
290647,1
290648,0
290649,0
290650,0
290651,0
290652,0
290653,1
290654,0
290655,1
290656,0
290657,1
290658,1
290659,0
290660,0
290661,1
290662,1
290663,1
290664,0
290665,0
290666,1
290667,0
290668,0
290669,0
290670,1
290671,0
290672,1
290673,0
290674,0
290675,1
290676,1
290677,0
290678,1
290679,0
290680,1
290681,0
290682,0
290683,1
290684,1
290685,0
290686,0
290687,1
290688,1
290689,1
290690,1
290691,0
290692,1
290693,0
290694,1
290695,0
290696,0
290697,0
290698,1
290699,1
290700,0
290701,1
290702,1
290703,1
290704,0
290705,1
290706,0
290707,0
290708,0
290709,0
290710,0
290711,0
290712,1
290713,0
290714,0
290715,0
290716,0
290717,0
290718,0
290719,0
290720,1
290721,1
290722,1
290723,0
290724,0
290725,1
290726,0
290727,1
290728,0
290729,0
290730,1
290731,1
290732,0
290733,1
290734,1
290735,1
290736,1
290737,0
290738,0
290739,0
290740,0
290741,1
290742,1
290743,1
290744,0
290745,0
290746,0
290747,1
290748,1
290749,0
290750,1
290751,0
290752,1
290753,1
290754,0
290755,1
290756,1
290757,0
290758,0
290759,0
290760,0
290761,1
290762,0
290763,0
290764,1
290765,1
290766,1
290767,0
290768,1
290769,1
290770,0
290771,0
290772,1
290773,1
290774,1
290775,0
290776,0
290777,1
290778,0
290779,1
290780,0
290781,0
290782,0
290783,1
290784,1
290785,0
290786,1
290787,1
290788,1
290789,1
290790,1
290791,0
290792,1
290793,0
290794,0
290795,0
290796,0
290797,1
290798,1
290799,0
290800,1
290801,0
290802,0
290803,1
290804,1
290805,1
290806,0
290807,1
290808,1
290809,0
290810,0
290811,0
290812,1
290813,0
290814,0
290815,0
290816,0
290817,0
290818,0
290819,1
290820,0
290821,0
290822,0
290823,0
290824,1
290825,1
290826,0
290827,1
290828,0
290829,1
290830,0
290831,1
290832,0
290833,1
290834,1
290835,0
290836,0
290837,1
290838,0
290839,0
290840,0
290841,0
290842,0
290843,1
290844,0
290845,1
290846,0
290847,1
290848,0
290849,1
290850,1
290851,1
290852,1
290853,0
290854,1
290855,0
290856,0
290857,0
290858,0
290859,1
290860,1
290861,0
290862,0
290863,1
290864,0
290865,0
290866,1
290867,0
290868,1
290869,0
290870,1
290871,1
290872,0
290873,0
290874,0
290875,0
290876,0
290877,0
290878,0
290879,1
290880,0
290881,1
290882,0
290883,1
290884,1
290885,1
290886,1
290887,1
290888,0
290889,0
290890,1
290891,1
290892,0
290893,0
290894,1
290895,1
290896,0
290897,0
290898,0
290899,1
290900,0
290901,1
290902,0
290903,0
290904,0
290905,1
290906,0
290907,0
290908,0
290909,0
290910,0
290911,0
290912,0
290913,0
290914,0
290915,1
290916,0
290917,1
290918,1
290919,1
290920,0
290921,1
290922,0
290923,0
290924,1
290925,1
290926,0
290927,0
290928,1
290929,1
290930,0
290931,0
290932,1
290933,0
290934,1
290935,0
290936,0
290937,1
290938,0
290939,0
290940,1
290941,1
290942,1
290943,0
290944,1
290945,1
290946,0
290947,0
290948,0
290949,0
290950,0
290951,1
290952,1
290953,1
290954,0
290955,0
290956,0
290957,1
290958,1
290959,0
290960,1
290961,1
290962,1
290963,0
290964,1
290965,0
290966,1
290967,1
290968,0
290969,1
290970,1
290971,1
290972,0
290973,1
290974,0
290975,0
290976,0
290977,0
290978,1
290979,0
290980,0
290981,1
290982,0
290983,0
290984,1
290985,0
290986,0
290987,1
290988,0
290989,0
290990,0
290991,0
290992,0
290993,0
290994,0
290995,0
290996,0
290997,0
290998,0
290999,1
291000,0
291001,0
291002,0
291003,0
291004,1
291005,0
291006,0
291007,0
291008,1
291009,0
291010,1
291011,1
291012,1
291013,0
291014,0
291015,1
291016,1
291017,1
291018,1
291019,1
291020,1
291021,1
291022,0
291023,0
291024,1
291025,0
291026,1
291027,0
291028,0
291029,0
291030,1
291031,0
291032,1
291033,0
291034,1
291035,0
291036,1
291037,0
291038,1
291039,0
291040,1
291041,1
291042,0
291043,0
291044,0
291045,1
291046,1
291047,0
291048,0
291049,1
291050,1
291051,1
291052,0
291053,1
291054,0
291055,1
291056,1
291057,0
291058,0
291059,1
291060,0
291061,0
291062,1
291063,1
291064,0
291065,1
291066,0
291067,0
291068,1
291069,0
291070,0
291071,1
291072,0
291073,1
291074,1
291075,0
291076,1
291077,1
291078,1
291079,1
291080,0
291081,0
291082,0
291083,1
291084,0
291085,0
291086,0
291087,0
291088,1
291089,0
291090,0
291091,0
291092,0
291093,0
291094,1
291095,0
291096,0
291097,1
291098,1
291099,1
291100,0
291101,0
291102,1
291103,1
291104,0
291105,1
291106,0
291107,1
291108,1
291109,0
291110,0
291111,0
291112,1
291113,0
291114,0
291115,0
291116,0
291117,0
291118,1
291119,1
291120,1
291121,1
291122,0
291123,1
291124,0
291125,0
291126,0
291127,1
291128,1
291129,0
291130,1
291131,1
291132,1
291133,1
291134,1
291135,1
291136,1
291137,0
291138,0
291139,1
291140,0
291141,0
291142,1
291143,0
291144,0
291145,1
291146,1
291147,1
291148,0
291149,0
291150,1
291151,0
291152,1
291153,1
291154,0
291155,1
291156,1
291157,0
291158,1
291159,1
291160,1
291161,1
291162,0
291163,0
291164,0
291165,1
291166,1
291167,0
291168,0
291169,1
291170,1
291171,1
291172,0
291173,0
291174,0
291175,0
291176,0
291177,0
291178,0
291179,1
291180,1
291181,0
291182,1
291183,1
291184,0
291185,1
291186,1
291187,0
291188,0
291189,1
291190,0
291191,1
291192,1
291193,0
291194,0
291195,1
291196,0
291197,0
291198,0
291199,0
291200,0
291201,1
291202,1
291203,0
291204,0
291205,1
291206,1
291207,1
291208,1
291209,0
291210,0
291211,1
291212,0
291213,1
291214,0
291215,0
291216,1
291217,0
291218,0
291219,1
291220,1
291221,1
291222,0
291223,1
291224,1
291225,0
291226,1
291227,0
291228,0
291229,0
291230,0
291231,1
291232,1
291233,0
291234,0
291235,0
291236,1
291237,1
291238,0
291239,0
291240,0
291241,0
291242,0
291243,0
291244,1
291245,0
291246,0
291247,0
291248,1
291249,0
291250,1
291251,1
291252,0
291253,1
291254,0
291255,1
291256,0
291257,0
291258,0
291259,1
291260,0
291261,0
291262,0
291263,1
291264,1
291265,1
291266,0
291267,0
291268,1
291269,1
291270,1
291271,1
291272,0
291273,0
291274,0
291275,0
291276,1
291277,0
291278,1
291279,0
291280,1
291281,0
291282,0
291283,0
291284,1
291285,1
291286,0
291287,0
291288,1
291289,0
291290,1
291291,0
291292,0
291293,0
291294,0
291295,1
291296,0
291297,0
291298,1
291299,0
291300,0
291301,0
291302,0
291303,1
291304,0
291305,1
291306,0
291307,1
291308,1
291309,0
291310,1
291311,0
291312,0
291313,0
291314,0
291315,0
291316,0
291317,0
291318,0
291319,0
291320,0
291321,1
291322,1
291323,0
291324,0
291325,1
291326,0
291327,1
291328,0
291329,0
291330,0
291331,1
291332,0
291333,0
291334,1
291335,0
291336,1
291337,0
291338,0
291339,1
291340,1
291341,1
291342,1
291343,0
291344,0
291345,1
291346,1
291347,0
291348,1
291349,0
291350,1
291351,1
291352,1
291353,1
291354,1
291355,0
291356,1
291357,0
291358,1
291359,1
291360,0
291361,1
291362,0
291363,0
291364,0
291365,0
291366,1
291367,1
291368,1
291369,1
291370,0
291371,1
291372,0
291373,1
291374,0
291375,0
291376,1
291377,0
291378,0
291379,0
291380,0
291381,0
291382,1
291383,0
291384,0
291385,0
291386,0
291387,0
291388,1
291389,0
291390,0
291391,1
291392,1
291393,0
291394,1
291395,0
291396,0
291397,0
291398,0
291399,0
291400,1
291401,0
291402,1
291403,0
291404,0
291405,0
291406,0
291407,0
291408,1
291409,0
291410,0
291411,0
291412,0
291413,1
291414,0
291415,0
291416,1
291417,0
291418,1
291419,1
291420,0
291421,0
291422,0
291423,1
291424,1
291425,0
291426,0
291427,0
291428,0
291429,0
291430,1
291431,1
291432,1
291433,0
291434,0
291435,0
291436,1
291437,0
291438,1
291439,0
291440,1
291441,1
291442,1
291443,0
291444,1
291445,1
291446,0
291447,0
291448,0
291449,0
291450,0
291451,1
291452,0
291453,0
291454,1
291455,1
291456,1
291457,1
291458,1
291459,0
291460,0
291461,1
291462,1
291463,1
291464,0
291465,0
291466,1
291467,0
291468,1
291469,0
291470,0
291471,0
291472,0
291473,0
291474,0
291475,1
291476,1
291477,0
291478,0
291479,0
291480,0
291481,1
291482,1
291483,1
291484,1
291485,1
291486,1
291487,1
291488,1
291489,1
291490,1
291491,1
291492,0
291493,0
291494,0
291495,1
291496,0
291497,0
291498,0
291499,0
291500,0
291501,1
291502,1
291503,1
291504,1
291505,0
291506,1
291507,0
291508,0
291509,1
291510,0
291511,1
291512,0
291513,0
291514,1
291515,0
291516,0
291517,1
291518,0
291519,1
291520,1
291521,1
291522,1
291523,0
291524,1
291525,1
291526,1
291527,1
291528,1
291529,1
291530,1
291531,1
291532,0
291533,1
291534,0
291535,1
291536,0
291537,1
291538,1
291539,1
291540,1
291541,0
291542,0
291543,0
291544,1
291545,1
291546,1
291547,0
291548,1
291549,1
291550,1
291551,1
291552,0
291553,0
291554,1
291555,0
291556,1
291557,0
291558,1
291559,1
291560,0
291561,0
291562,0
291563,0
291564,1
291565,1
291566,1
291567,0
291568,1
291569,1
291570,1
291571,0
291572,1
291573,0
291574,1
291575,0
291576,0
291577,0
291578,1
291579,0
291580,1
291581,0
291582,0
291583,0
291584,0
291585,1
291586,0
291587,0
291588,0
291589,0
291590,0
291591,0
291592,1
291593,1
291594,0
291595,1
291596,0
291597,0
291598,0
291599,1
291600,0
291601,0
291602,0
291603,1
291604,1
291605,0
291606,0
291607,1
291608,1
291609,1
291610,1
291611,0
291612,0
291613,0
291614,0
291615,1
291616,1
291617,0
291618,1
291619,1
291620,1
291621,0
291622,1
291623,0
291624,1
291625,0
291626,1
291627,1
291628,0
291629,0
291630,1
291631,1
291632,0
291633,0
291634,0
291635,0
291636,0
291637,0
291638,1
291639,0
291640,0
291641,0
291642,0
291643,1
291644,0
291645,1
291646,0
291647,0
291648,0
291649,0
291650,0
291651,0
291652,0
291653,0
291654,0
291655,0
291656,0
291657,0
291658,1
291659,1
291660,1
291661,0
291662,0
291663,1
291664,1
291665,1
291666,0
291667,1
291668,1
291669,1
291670,0
291671,1
291672,1
291673,1
291674,1
291675,0
291676,1
291677,0
291678,0
291679,1
291680,0
291681,0
291682,0
291683,1
291684,0
291685,1
291686,1
291687,1
291688,1
291689,1
291690,0
291691,1
291692,1
291693,0
291694,0
291695,1
291696,1
291697,1
291698,0
291699,0
291700,1
291701,0
291702,1
291703,0
291704,0
291705,0
291706,1
291707,1
291708,0
291709,0
291710,1
291711,0
291712,0
291713,0
291714,0
291715,1
291716,1
291717,1
291718,0
291719,0
291720,0
291721,0
291722,0
291723,0
291724,0
291725,1
291726,0
291727,0
291728,0
291729,0
291730,0
291731,1
291732,1
291733,1
291734,1
291735,1
291736,0
291737,1
291738,0
291739,1
291740,1
291741,1
291742,0
291743,1
291744,0
291745,0
291746,1
291747,0
291748,1
291749,0
291750,1
291751,1
291752,1
291753,1
291754,0
291755,1
291756,0
291757,0
291758,1
291759,1
291760,1
291761,0
291762,1
291763,0
291764,1
291765,1
291766,1
291767,1
291768,0
291769,0
291770,1
291771,1
291772,1
291773,0
291774,1
291775,0
291776,1
291777,1
291778,1
291779,0
291780,0
291781,1
291782,1
291783,1
291784,1
291785,1
291786,1
291787,0
291788,0
291789,1
291790,0
291791,0
291792,1
291793,1
291794,0
291795,1
291796,1
291797,0
291798,1
291799,0
291800,0
291801,1
291802,1
291803,0
291804,0
291805,1
291806,0
291807,1
291808,1
291809,1
291810,0
291811,0
291812,1
291813,1
291814,0
291815,1
291816,1
291817,1
291818,1
291819,0
291820,0
291821,0
291822,1
291823,1
291824,0
291825,1
291826,0
291827,1
291828,1
291829,0
291830,0
291831,0
291832,0
291833,1
291834,0
291835,1
291836,1
291837,1
291838,0
291839,0
291840,0
291841,1
291842,0
291843,1
291844,1
291845,1
291846,1
291847,1
291848,1
291849,1
291850,1
291851,0
291852,0
291853,1
291854,1
291855,1
291856,1
291857,0
291858,1
291859,0
291860,1
291861,1
291862,0
291863,0
291864,1
291865,1
291866,0
291867,1
291868,0
291869,1
291870,1
291871,0
291872,0
291873,0
291874,0
291875,0
291876,0
291877,1
291878,1
291879,1
291880,1
291881,0
291882,0
291883,1
291884,0
291885,0
291886,0
291887,0
291888,1
291889,1
291890,1
291891,1
291892,0
291893,0
291894,0
291895,0
291896,0
291897,1
291898,1
291899,1
291900,1
291901,1
291902,1
291903,1
291904,0
291905,0
291906,1
291907,0
291908,1
291909,1
291910,1
291911,1
291912,0
291913,1
291914,1
291915,1
291916,0
291917,0
291918,1
291919,0
291920,0
291921,0
291922,1
291923,0
291924,0
291925,0
291926,0
291927,0
291928,1
291929,1
291930,0
291931,1
291932,0
291933,0
291934,0
291935,0
291936,1
291937,0
291938,0
291939,1
291940,1
291941,0
291942,0
291943,0
291944,0
291945,0
291946,0
291947,1
291948,0
291949,0
291950,1
291951,0
291952,0
291953,0
291954,1
291955,1
291956,0
291957,0
291958,1
291959,1
291960,0
291961,0
291962,0
291963,1
291964,0
291965,1
291966,1
291967,0
291968,1
291969,1
291970,1
291971,0
291972,1
291973,1
291974,0
291975,1
291976,0
291977,0
291978,0
291979,0
291980,1
291981,0
291982,0
291983,0
291984,1
291985,1
291986,0
291987,0
291988,0
291989,0
291990,0
291991,0
291992,0
291993,0
291994,0
291995,1
291996,1
291997,1
291998,1
291999,0
292000,0
292001,1
292002,0
292003,1
292004,0
292005,1
292006,0
292007,0
292008,1
292009,0
292010,1
292011,1
292012,1
292013,0
292014,0
292015,0
292016,1
292017,1
292018,0
292019,0
292020,0
292021,0
292022,0
292023,0
292024,1
292025,1
292026,1
292027,0
292028,1
292029,0
292030,1
292031,1
292032,0
292033,0
292034,0
292035,1
292036,1
292037,1
292038,0
292039,0
292040,0
292041,0
292042,1
292043,0
292044,0
292045,0
292046,1
292047,1
292048,0
292049,1
292050,0
292051,0
292052,1
292053,1
292054,1
292055,1
292056,1
292057,0
292058,0
292059,0
292060,0
292061,1
292062,0
292063,1
292064,1
292065,0
292066,1
292067,1
292068,1
292069,1
292070,1
292071,1
292072,1
292073,1
292074,0
292075,1
292076,0
292077,1
292078,1
292079,1
292080,0
292081,1
292082,1
292083,1
292084,1
292085,1
292086,1
292087,1
292088,0
292089,0
292090,0
292091,1
292092,1
292093,1
292094,1
292095,1
292096,1
292097,1
292098,0
292099,0
292100,1
292101,0
292102,1
292103,0
292104,1
292105,0
292106,1
292107,1
292108,1
292109,0
292110,1
292111,1
292112,0
292113,0
292114,0
292115,0
292116,1
292117,1
292118,0
292119,0
292120,1
292121,0
292122,1
292123,0
292124,0
292125,1
292126,0
292127,0
292128,0
292129,1
292130,0
292131,0
292132,1
292133,0
292134,1
292135,1
292136,1
292137,1
292138,1
292139,1
292140,1
292141,0
292142,1
292143,1
292144,0
292145,0
292146,1
292147,0
292148,1
292149,1
292150,0
292151,0
292152,0
292153,1
292154,0
292155,1
292156,0
292157,0
292158,0
292159,1
292160,1
292161,0
292162,1
292163,0
292164,1
292165,1
292166,0
292167,1
292168,1
292169,1
292170,1
292171,0
292172,1
292173,0
292174,0
292175,0
292176,1
292177,0
292178,0
292179,1
292180,0
292181,1
292182,1
292183,0
292184,0
292185,0
292186,0
292187,0
292188,0
292189,1
292190,1
292191,0
292192,0
292193,0
292194,0
292195,0
292196,0
292197,0
292198,0
292199,1
292200,0
292201,1
292202,1
292203,0
292204,0
292205,1
292206,1
292207,0
292208,0
292209,1
292210,0
292211,0
292212,1
292213,1
292214,1
292215,0
292216,0
292217,0
292218,1
292219,0
292220,1
292221,0
292222,0
292223,0
292224,1
292225,0
292226,0
292227,0
292228,0
292229,1
292230,0
292231,1
292232,1
292233,0
292234,1
292235,1
292236,1
292237,0
292238,0
292239,0
292240,0
292241,0
292242,0
292243,1
292244,1
292245,1
292246,1
292247,0
292248,0
292249,1
292250,0
292251,0
292252,0
292253,0
292254,1
292255,0
